,Unnamed: 0,Turno,ID Empleado,Apellido,Nombre,ID Puesto,Email,Unnamed: 0.1,Puesto,Departamento,Tipo Puesto,union_nombres
709,709,,1644,MELENDREZ,LUZ,80-22200,luz.melendrez@tractchun.com,76,Supervisor General de Mantenimiento,MANTENIMIENTO,Mandos Medios,LUZ MELENDREZ
710,710,,1646,GARCIA,OMAR,20-31100,omar.garcia@tractchun.com,18,Analista de Sistemas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,OMAR GARCIA
711,711,,1658,GARCIA,HERIBERTO,55-23200,heriberto.garcia@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,HERIBERTO GARCIA
712,712,,1661,LIMON,LAURA,15-24100,laura.limon@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,LAURA LIMON
713,713,,1662,Henao,Jairo,55-23200,jairo.henao@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Jairo Henao
714,714,,1666,REYNOSO,FRANCISCO,90-14100,francisco.reynoso@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,FRANCISCO REYNOSO
715,715,,1667,PORCHAS,ANDRES,70-21050,andres.porchas@tractchun.com,68,Supervisor General de Recursos Humanos,Recursos Humanos,Mandos Medios,ANDRES PORCHAS
716,716,,1675,PEÑA,GERARDO,90-14100,gerardo.peña@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,GERARDO PEÑA
717,717,,1676,CARRILLO,VERONICA,80-22200,veronica.carrillo@tractchun.com,76,Supervisor General de Mantenimiento,MANTENIMIENTO,Mandos Medios,VERONICA CARRILLO
718,718,,1679,MONTENEGRO,GUADALUPE,15-24100,guadalupe.montenegro@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,GUADALUPE MONTENEGRO
719,719,,1681,MARTINEZ,ALONSO,20-31410,alonso.martinez@tractchun.com,25,Clerk de Tráfico,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,ALONSO MARTINEZ
720,720,,1686,Martinez,Patricia,40-43210,patricia.martinez@tractchun.com,44,Auxiliar Contable,CONTABILIDAD,Administrativo,Patricia Martinez
721,721,,1688,CRUZ,HECTOR,45-11000,hector.cruz@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,HECTOR CRUZ
722,722,,1691,COTA,GONZALEZ,90-14100,gonzalez.cota@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,GONZALEZ COTA
723,723,,1707,MORALES,OROZCO,15-24100,orozco.morales@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,OROZCO MORALES
724,724,,1717,CONS,GUILLERMO,90-14100,guillermo.cons@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,GUILLERMO CONS
725,725,,1721,MONTAÑO,ROSARIO,10-32100,rosario.montaño@tractchun.com,5,Supervisor de Almacén,MATERIALES,Mandos Medios,ROSARIO MONTAÑO
726,726,,1722,LOPEZ,COHEN,15-24100,cohen.lopez@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,COHEN LOPEZ
727,727,,1727,TRUJILLO,BLANCA,10-32100,blanca.trujillo@tractchun.com,5,Supervisor de Almacén,MATERIALES,Mandos Medios,BLANCA TRUJILLO
728,728,,1728,Sanchez ,León,15-27000,león.sanchez @tractchun.com,15,Supervisor General de Producción,PRODUCCION,Mandos Medios,León Sanchez 
729,729,,1731,MACEN,MAGNOLIA,15-27000,magnolia.macen@tractchun.com,15,Supervisor General de Producción,PRODUCCION,Mandos Medios,MAGNOLIA MACEN
730,730,,1732,CARRILLO,OSCAR,15-24100,oscar.carrillo@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,OSCAR CARRILLO
731,731,,1733,CARTAS,OCHOA,10-32110,ochoa.cartas@tractchun.com,6,Almacenista,MATERIALES,Administrativo,OCHOA CARTAS
732,732,,1742,ALDRETE,ANTONIO,15-24100,antonio.aldrete@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,ANTONIO ALDRETE
733,733,,1747,PORCHAS,JESUS,55-23200,jesus.porchas@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,JESUS PORCHAS
734,734,,1757,HORTA,LERMA,15-24100,lerma.horta@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,LERMA HORTA
735,735,,1758,LABASTIDA,GABRIELA,30-13310,gabriela.labastida@tractchun.com,32,Técnico de calibración y metrología,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,GABRIELA LABASTIDA
736,736,,1771,ROMERO,GABRIEL,80-22220,gabriel.romero@tractchun.com,80,Ingeniero de Procesos,MANTENIMIENTO,Operativo,GABRIEL ROMERO
737,737,,1774,GALAZ,MARINA,15-24100,marina.galaz@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,MARINA GALAZ
738,738,,1775,PERAL,SANDY,45-11000,sandy.peral@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,SANDY PERAL
739,739,,1791,CORDOVA,JOSE,55-23200,jose.cordova@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,JOSE CORDOVA
740,740,,1793,PEINADO,GUADALUPE,90-14100,guadalupe.peinado@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,GUADALUPE PEINADO
741,741,,1796,FRANCO,PARRA,30-13300,parra.franco@tractchun.com,31,Ingeniero de Calibracion y Metrologia,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,PARRA FRANCO
742,742,,1798,MORENO,CAROLINA,10-32100,carolina.moreno@tractchun.com,5,Supervisor de Almacén,MATERIALES,Mandos Medios,CAROLINA MORENO
743,743,,1800,ALEGRIA,ANTONIO,15-24100,antonio.alegria@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,ANTONIO ALEGRIA
744,744,,1801,RAMOS,EVELIA,90-14100,evelia.ramos@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,EVELIA RAMOS
745,745,,1804,GALINDO,ROSALVA,15-24000,rosalva.galindo@tractchun.com,11,Gerente de Producción,PRODUCCION,Gerencia,ROSALVA GALINDO
746,746,,1809,GIL,PORRAS,40-43210,porras.gil@tractchun.com,44,Auxiliar Contable,CONTABILIDAD,Administrativo,PORRAS GIL
747,747,,1810,Madrigal ,Esmeralda,90-14100,esmeralda.madrigal @tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Esmeralda Madrigal 
748,748,,1813,PEÑA,CESAR,10-32100,cesar.peña@tractchun.com,5,Supervisor de Almacén,MATERIALES,Mandos Medios,CESAR PEÑA
749,749,,1820,VIVANCO,MARIA,55-23200,maria.vivanco@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,MARIA VIVANCO
750,750,,1822,VELARDE,MARCOS,20-31500,marcos.velarde@tractchun.com,26,Supervisor  de desarrollo de sistemas,"SISTEMAS, TRAFICO Y ADUANAS",Mandos Medios,MARCOS VELARDE
751,751,,1831,LUNA,FRANCISCO,90-14100,francisco.luna@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,FRANCISCO LUNA
752,752,,1839,RAMOS,PATRICIA,20-31320,patricia.ramos@tractchun.com,23,Clerk de Aduanas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,PATRICIA RAMOS
753,753,,1846,Loaiza,Mariana,20-31210,mariana.loaiza@tractchun.com,20,Capturista,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,Mariana Loaiza
754,754,,1851,MEJIA,JOSE,55-23200,jose.mejia@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,JOSE MEJIA
755,755,,1854,PACHECO,QUIRRIN,40-43210,quirrin.pacheco@tractchun.com,44,Auxiliar Contable,CONTABILIDAD,Administrativo,QUIRRIN PACHECO
756,756,,1867,PERALTA,HAYDEE,90-14100,haydee.peralta@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,HAYDEE PERALTA
757,757,,1869,SILVA,IVAN,15-22210,ivan.silva@tractchun.com,8,Supervisor de Mantenimiento,PRODUCCION,Mandos Medios,IVAN SILVA
758,758,,1873,TOYOS,MORALES,80-22620,morales.toyos@tractchun.com,83,Encargado de Tool Crib,MANTENIMIENTO,Operativo,MORALES TOYOS
759,759,,1883,VELARDE,LINA,15-24100,lina.velarde@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,LINA VELARDE
760,760,,1885,Betancur,Alejandro,55-23810,alejandro.betancur@tractchun.com,63,Técnico de soporte,INGENIERIA DE MANUFACTURA,Operativo,Alejandro Betancur
761,761,,1886,CHAIDEZ,GRAFF,70-21110,graff.chaidez@tractchun.com,70,Entrenamiento,Recursos Humanos,Administrativo,GRAFF CHAIDEZ
762,762,,1896,SALAZAR,ROBERTO,80-22220,roberto.salazar@tractchun.com,80,Ingeniero de Procesos,MANTENIMIENTO,Operativo,ROBERTO SALAZAR
763,763,,1910,ROMO,VILLARREAL,80-22220,villarreal.romo@tractchun.com,80,Ingeniero de Procesos,MANTENIMIENTO,Operativo,VILLARREAL ROMO
764,764,,1914,Zapata,Ruth,70-23810,ruth.zapata@tractchun.com,72,Reclutador,Recursos Humanos,Administrativo,Ruth Zapata
765,765,,1915,URIAS,PATRICIA,20-31320,patricia.urias@tractchun.com,23,Clerk de Aduanas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,PATRICIA URIAS
766,766,,1916,GUERRERO,ADOLFO,55-23200,adolfo.guerrero@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,ADOLFO GUERRERO
767,767,,1920,Piedrahita,Jeisson,90-14100,jeisson.piedrahita@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Jeisson Piedrahita
768,768,,1922,PERAZA,MARTIN,70-21110,martin.peraza@tractchun.com,70,Entrenamiento,Recursos Humanos,Administrativo,MARTIN PERAZA
769,769,,1924,MIRANDA,ALONSO,20-31410,alonso.miranda@tractchun.com,25,Clerk de Tráfico,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,ALONSO MIRANDA
770,770,,1937,Villegas,Luis ,45-11000,luis .villegas@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,Luis  Villegas
771,771,,1943,OCHOA,VALENZUELA,15-24100,valenzuela.ochoa@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,VALENZUELA OCHOA
772,772,,1945,SAUCEDO,ORTIZ,30-13320,ortiz.saucedo@tractchun.com,33,Ingeniero de Prueba Electrica,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,ORTIZ SAUCEDO
773,773,,1952,AMAYA,IRENE,90-14100,irene.amaya@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,IRENE AMAYA
774,774,,1955,Arango,Fernando,10-32100,fernando.arango@tractchun.com,5,Supervisor de Almacén,MATERIALES,Mandos Medios,Fernando Arango
775,775,,1961,ENRIQUEZ,SERGIO,15-27000,sergio.enriquez@tractchun.com,15,Supervisor General de Producción,PRODUCCION,Mandos Medios,SERGIO ENRIQUEZ
776,776,,1972,ROBLES,ALBERTO,30-13330,alberto.robles@tractchun.com,34,Asistente de Calibración,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Administrativo,ALBERTO ROBLES
777,777,,1973,SOTO,GUADALUPE,10-32100,guadalupe.soto@tractchun.com,5,Supervisor de Almacén,MATERIALES,Mandos Medios,GUADALUPE SOTO
778,778,,1974,ABRIL,MANUEL,15-24100,manuel.abril@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,MANUEL ABRIL
779,779,,1977,TORRES,NANCY,80-22620,nancy.torres@tractchun.com,83,Encargado de Tool Crib,MANTENIMIENTO,Operativo,NANCY TORRES
780,780,,1979,HERNANDEZ,ACOSTA,15-24100,acosta.hernandez@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,ACOSTA HERNANDEZ
781,781,,1981,BURGOS,CARLOS,80-22600,carlos.burgos@tractchun.com,81,Supervisor de tool crib,MANTENIMIENTO,Mandos Medios,CARLOS BURGOS
782,782,,1982,MORALES,MAGDALENA,45-11000,magdalena.morales@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,MAGDALENA MORALES
783,783,,1989,VEGA,JAVIER,15-24100,javier.vega@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,JAVIER VEGA
784,784,,1992,PEREZ,RAUL,10-32100,raul.perez@tractchun.com,5,Supervisor de Almacén,MATERIALES,Mandos Medios,RAUL PEREZ
785,785,,1997,VASQUEZ,ANTONIO,15-24100,antonio.vasquez@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,ANTONIO VASQUEZ
786,786,C,3,ROMERO,ROSA,80-24100,rosa.romero@tractchun.com,87,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,ROSA ROMERO
787,787,,26,URIAS,GUADALUPE,15-24100,guadalupe.urias@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,GUADALUPE URIAS
788,788,,28,Gomez,Hernan,15-24100,hernan.gomez@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,Hernan Gomez
789,789,,45,Atehortua,Ruth,60-28000,ruth.atehortua@tractchun.com,65,Gerente de personal,PERSONAL,Gerencia,Ruth Atehortua
790,790,,47,CASTRO,MARIA,40-40000,maria.castro@tractchun.com,40,Contralor,CONTABILIDAD,Gerencia,MARIA CASTRO
791,791,,50,Pérez,Marta ,15-24100,marta .pérez@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,Marta  Pérez
792,792,,51,ARGUELLO,ALEJANDRO,20-31400,alejandro.arguello@tractchun.com,24,Supervisor de Tráfico,"SISTEMAS, TRAFICO Y ADUANAS",Mandos Medios,ALEJANDRO ARGUELLO
793,793,,59,GAXIOLA,OCHOA,30-13100,ochoa.gaxiola@tractchun.com,30,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,OCHOA GAXIOLA
794,794,,65,Atehortua,Yulieth,60-28000,yulieth.atehortua@tractchun.com,65,Gerente de personal,PERSONAL,Gerencia,Yulieth Atehortua
795,795,,70,ORRANTIA,ARACELI,20-31410,araceli.orrantia@tractchun.com,25,Clerk de Tráfico,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,ARACELI ORRANTIA
796,796,,72,PALAFOX,ALFREDO,50-33110,alfredo.palafox@tractchun.com,56,Controlador de producción,CONTROL DE PRODUCCION,Mandos Medios,ALFREDO PALAFOX
797,797,,73,ZAZUETA,JORGE,45-11000,jorge.zazueta@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,JORGE ZAZUETA
798,798,,75,PINELLI,ANTONIO,70-21120,antonio.pinelli@tractchun.com,71,Auxiliar de Recursos Humanos,Recursos Humanos,Administrativo,ANTONIO PINELLI
799,799,,102,RAMIREZ,JOSE,55-23200,jose.ramirez@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,JOSE RAMIREZ
800,800,,109,GUERRERO,HECTOR,20-31100,hector.guerrero@tractchun.com,18,Analista de Sistemas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,HECTOR GUERRERO
801,801,,112,ACEVEDO,ALICIA,50-33110,alicia.acevedo@tractchun.com,56,Controlador de producción,CONTROL DE PRODUCCION,Mandos Medios,ALICIA ACEVEDO
802,802,,118,ALDACO,IGNACIO,90-14000,ignacio.aldaco@tractchun.com,90,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,IGNACIO ALDACO
803,803,,120,Angulo,Marlen,55-23810,marlen.angulo@tractchun.com,63,Técnico de soporte,INGENIERIA DE MANUFACTURA,Operativo,Marlen Angulo
804,804,,122,MILTON,VICTOR,15-24100,victor.milton@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,VICTOR MILTON
805,805,,135,NORIEGA,MARCOS,80-22000,marcos.noriega@tractchun.com,73,Gerente de mantenimiento,MANTENIMIENTO,Gerencia,MARCOS NORIEGA
806,806,,137,MUÑOZ,ROBERTO,80-22110,roberto.muñoz@tractchun.com,74,Supervisor de Maquinado,MANTENIMIENTO,Mandos Medios,ROBERTO MUÑOZ
807,807,,138,ESTRADA,JAIME,45-11000,jaime.estrada@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,JAIME ESTRADA
808,808,,145,CONTRERAS,RENE,80-22000,rene.contreras@tractchun.com,73,Gerente de mantenimiento,MANTENIMIENTO,Gerencia,RENE CONTRERAS
809,809,,149,LOPEZ,JOSE,45-11000,jose.lopez@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,JOSE LOPEZ
810,810,,161,Gonzalez,Maria,70-21120,maria.gonzalez@tractchun.com,71,Auxiliar de Recursos Humanos,Recursos Humanos,Administrativo,Maria Gonzalez
811,811,,168,Posada,Isbelia,15-24100,isbelia.posada@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,Isbelia Posada
812,812,,181,Hoyos ,Juan ,15-22211,juan .hoyos @tractchun.com,9,Mecánico,PRODUCCION,Operativo,Juan  Hoyos 
813,813,,188,BARRAZA,GREGORIA,15-24100,gregoria.barraza@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,GREGORIA BARRAZA
814,814,,191,Arango,Elena,15-24100,elena.arango@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,Elena Arango
815,815,,195,VALENCIA,RAFAEL,30-13100,rafael.valencia@tractchun.com,30,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,RAFAEL VALENCIA
816,816,,200,OCHOA,IVONE,15-24100,ivone.ochoa@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,IVONE OCHOA
817,817,,241,Giraldo,Eugenia,50-33000,eugenia.giraldo@tractchun.com,54,Gerente de Control de Producción,CONTROL DE PRODUCCION,Gerencia,Eugenia Giraldo
818,818,,244,URBINA,ANGEL,45-11000,angel.urbina@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,ANGEL URBINA
819,819,,251,MADRID,EDUARDO,10-32110,eduardo.madrid@tractchun.com,6,Almacenista,MATERIALES,Administrativo,EDUARDO MADRID
820,820,,252,HUERTA,JOSE,45-11000,jose.huerta@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,JOSE HUERTA
821,821,,254,OLEA,ENRIQUE,15-24100,enrique.olea@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,ENRIQUE OLEA
822,822,,269,Betancur,Jeisson,15-24100,jeisson.betancur@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,Jeisson Betancur
823,823,,271,Zapata,Jhuliana ,90-14000,jhuliana .zapata@tractchun.com,90,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,Jhuliana  Zapata
824,824,,292,COTA,JULIO,45-11000,julio.cota@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,JULIO COTA
825,825,,297,Vélez,Joaquin,90-14000,joaquin.vélez@tractchun.com,90,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,Joaquin Vélez
826,826,,298,VALDEZ,ANTONIO,45-11000,antonio.valdez@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,ANTONIO VALDEZ
827,827,,309,PEREZ,LUCIA,45-11000,lucia.perez@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,LUCIA PEREZ
828,828,,312,CHAVELAS,GUADALUPE,50-33200,guadalupe.chavelas@tractchun.com,57,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,GUADALUPE CHAVELAS
829,829,,315,GOMEZ,BARCELO,50-33110,barcelo.gomez@tractchun.com,56,Controlador de producción,CONTROL DE PRODUCCION,Mandos Medios,BARCELO GOMEZ
830,830,,319,MARTINEZ,JUAN,45-11000,juan.martinez@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,JUAN MARTINEZ
831,831,,324,CHAVARRIA,ARACELI,45-11000,araceli.chavarria@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,ARACELI CHAVARRIA
832,832,,333,OCAÑO,SARAI,30-13100,sarai.ocaño@tractchun.com,30,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,SARAI OCAÑO
833,833,,347,NIEBLAS,RUBEN,15-24100,ruben.nieblas@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,RUBEN NIEBLAS
834,834,,354,MARTINEZ,CARLOS,45-11000,carlos.martinez@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,CARLOS MARTINEZ
835,835,,366,ARMENTA,MONTAÑO,20-31410,montaño.armenta@tractchun.com,25,Clerk de Tráfico,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,MONTAÑO ARMENTA
836,836,,368,DOURIET,ADOLFO,45-10000,adolfo.douriet@tractchun.com,46,Director de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Gerencia,ADOLFO DOURIET
837,837,,383,Piedrahita,Esteban,10-32100,esteban.piedrahita@tractchun.com,5,Supervisor de Almacén,MATERIALES,Mandos Medios,Esteban Piedrahita
838,838,,390,FLORES,MORENO,40-43200,moreno.flores@tractchun.com,43,Supervisor de Nóminas,CONTABILIDAD,Mandos Medios,MORENO FLORES
839,839,,399,RODRIGUEZ,FRANCISCO,15-24100,francisco.rodriguez@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,FRANCISCO RODRIGUEZ
840,840,,402,Gonzalez,Alberto,55-23200,alberto.gonzalez@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Alberto Gonzalez
841,841,,418,García ,María,55-23200,maría.garcía @tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,María García 
842,842,,420,ROBLES,HEBERTO,15-24100,heberto.robles@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,HEBERTO ROBLES
843,843,,422,DURAZO,LUIS,45-11000,luis.durazo@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,LUIS DURAZO
844,844,,446,ESPINOZA,JUAN,15-24100,juan.espinoza@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,JUAN ESPINOZA
845,845,,454,DIAZ,HUMBERTO,50-33110,humberto.diaz@tractchun.com,56,Controlador de producción,CONTROL DE PRODUCCION,Mandos Medios,HUMBERTO DIAZ
846,846,,470,Taborda,Luis ,45-11000,luis .taborda@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,Luis  Taborda
847,847,,479,NUÑEZ,UBALDO,15-27000,ubaldo.nuñez@tractchun.com,15,Supervisor General de Producción,PRODUCCION,Mandos Medios,UBALDO NUÑEZ
848,848,,489,VALDEZ,GILDARDO,90-14100,gildardo.valdez@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,GILDARDO VALDEZ
849,849,,495,Echeverry,Marcela,45-11000,marcela.echeverry@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,Marcela Echeverry
850,850,,501,MONTAÑO,MARIA,45-11000,maria.montaño@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,MARIA MONTAÑO
851,851,,504,DANIEL,GLADYS,90-14100,gladys.daniel@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,GLADYS DANIEL
852,852,,508,Barrientos,Jhon ,50-33200,jhon .barrientos@tractchun.com,57,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Jhon  Barrientos
853,853,,510,ROBLES,LORENIA,90-14000,lorenia.robles@tractchun.com,90,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,LORENIA ROBLES
854,854,,514,BARRIOS,PATRICIA,55-23200,patricia.barrios@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,PATRICIA BARRIOS
855,855,,529,CALLES,MONTIJO,50-33110,montijo.calles@tractchun.com,56,Controlador de producción,CONTROL DE PRODUCCION,Mandos Medios,MONTIJO CALLES
856,856,,531,AGUIRRE,ALONSO,15-24100,alonso.aguirre@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,ALONSO AGUIRRE
857,857,,532,SANCHEZ,FAUSTO,15-24100,fausto.sanchez@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,FAUSTO SANCHEZ
858,858,,533,TORRES,LOPEZ,15-24100,lopez.torres@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,LOPEZ TORRES
859,859,,560,MIRANDA,VERONICA,80-22210,veronica.miranda@tractchun.com,78,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios,VERONICA MIRANDA
860,860,,561,ORRANTIA,DANIEL,55-23200,daniel.orrantia@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,DANIEL ORRANTIA
861,861,,570,MONTAÑO,JESUS,90-14100,jesus.montaño@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,JESUS MONTAÑO
862,862,,572,LAGUNA,VICTOR,80-22210,victor.laguna@tractchun.com,78,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios,VICTOR LAGUNA
863,863,,576,CORONADO,EDUARDO,45-11000,eduardo.coronado@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,EDUARDO CORONADO
864,864,,590,CRUZ,EDGARD,80-22200,edgard.cruz@tractchun.com,76,Supervisor General de Mantenimiento,MANTENIMIENTO,Mandos Medios,EDGARD CRUZ
865,865,,591,Piedrahita,Johana,15-24100,johana.piedrahita@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,Johana Piedrahita
